params,train_accuracy,train_precision,train_f1,train_recall,test_accuracy,test_precision,test_f1,test_recall,test_mcc,test_cm,overfitting_ratio
"{'loss': 'log_loss', 'learning_rate': 0.02020249526430644, 'n_estimators': 2822, 'criterion': 'friedman_mse', 'min_samples_split': 26, 'min_samples_leaf': 8, 'max_depth': 6, 'max_features': 'sqrt', 'n_iter_no_change': 9}",0.9436727589208008,0.9436743607119402,0.9436359354406665,0.9436512614377373,0.9451709852977013,0.9450101832993889,0.948642459928034,0.9414056159714332,0.8903685855092344,"[[5836, 314], [361, 5800]]",0.9976202591380182
