params,train_accuracy,train_precision,train_f1,train_recall,test_accuracy,test_precision,test_f1,test_recall,test_mcc,test_cm,overfitting_ratio
"{'n_estimators': 3071, 'criterion': 'entropy', 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt'}",0.9391470844212358,0.9508359329347194,0.9383168118667969,0.9261685144597449,0.940216066932012,0.9393139841688656,0.954583542818837,0.9245252394091868,0.8808729720139354,"[[5879, 271], [465, 5696]]",0.998225727796937
