params,train_accuracy,train_precision,train_f1,train_recall,test_accuracy,test_precision,test_f1,test_recall,test_mcc,test_cm,overfitting_ratio
"{'n_restarts_optimizer': 1, 'max_iter_predict': 351}",0.9066666666666666,0.9772922502334268,0.9011992811225549,0.8388663967611336,0.8944099378881988,0.8811188811188811,0.9402985074626866,0.8289473684210527,0.7918807420299577,"[[81, 4], [13, 63]]",0.9881756756756757
