description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy,iteration
KNeighborsClassifier,0.8943221509219397,0.8941293446754822,0.896800592291779,0.8943221509219397,0.09656643867492676,6.698222684860229,0.8854573675177241,0.8856048738033071,0.8877524578188906,0.8856048738033071,26
DecisionTreeClassifier,0.804971163999675,0.8049564974696134,0.8050048267783759,0.804971163999675,53.33074679374695,0.02314891815185547,0.7968571386805644,0.7968668407310704,0.7969244508220229,0.7968668407310704,26
BaggingClassifier,0.8777516042563561,0.8776812000230374,0.8788979465335438,0.8777516042563561,358.2380718708038,0.15763134956359864,0.8684236704210238,0.8685117493472585,0.8693941977785314,0.8685117493472585,26
RandomForestClassifier,0.9056940947120461,0.9056947094880657,0.9056996387978566,0.9056940947120461,80.43319239616395,0.2159900665283203,0.903635650217069,0.9036379460400348,0.9036837817367941,0.9036379460400348,26
ExtraTreesClassifier,0.9106490130777354,0.9106495955438567,0.9106826720893441,0.9106490130777354,13.423104095458985,0.3031174659729004,0.9052387407322223,0.9052393385552655,0.9052521325348872,0.9052393385552655,26
AdaBoostClassifier,0.8153683697506295,0.8153444635094622,0.8154484467393185,0.8153683697506295,164.4115518093109,0.2952944278717041,0.8107419758293826,0.810757180156658,0.8108854098796044,0.810757180156658,26
GradientBoostingClassifier,0.8740151084396068,0.873974986317417,0.8743386381849916,0.8740151084396068,828.707351064682,0.06824674606323242,0.8707740021929526,0.8708093994778068,0.8712879177190072,0.8708093994778068,26
