description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy,iteration
KNeighborsClassifier,0.8084639753066364,0.8082562114730478,0.8103939880659112,0.8084639753066364,0.04804549217224121,3.628493595123291,0.7996399202521374,0.7997911227154046,0.800534490722263,0.7997911227154046,8
DecisionTreeClassifier,0.7094468361627813,0.7094516135366614,0.7095305483881951,0.7094468361627813,22.315516853332518,0.017900705337524414,0.7067763073624389,0.7068059181897304,0.7068528429643804,0.7068059181897304,8
BaggingClassifier,0.7753228819754691,0.7752128927065369,0.7755988224823824,0.7753228819754691,150.03042526245116,0.0800096035003662,0.7648031524487248,0.7649782419495212,0.76596403213398,0.7649782419495212,8
RandomForestClassifier,0.8109008204045163,0.8105983786512807,0.813598386314443,0.8109008204045163,54.072539472579955,0.1558608055114746,0.8035594836389304,0.8038642297650129,0.8055065925545778,0.8038642297650129,8
ExtraTreesClassifier,0.8113069612541629,0.8110446262469423,0.8137024357549378,0.8113069612541629,9.722775745391846,0.18326172828674317,0.8082150390230911,0.8084943429068755,0.8100515814708544,0.8084943429068755,8
AdaBoostClassifier,0.7298351068150435,0.7295536372417988,0.7313168126242405,0.7298351068150435,81.85132246017456,0.17363343238830567,0.7349986809914764,0.7353872932985205,0.7365440484429671,0.7353872932985205,8
GradientBoostingClassifier,0.7700430509300625,0.7692227448780387,0.7748992656092699,0.7700430509300625,420.1119033336639,0.03282055854797363,0.7697709355207422,0.7705483028720627,0.7738651226326556,0.7705483028720627,8
