description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy,iteration
KNeighborsClassifier,0.8090325724961417,0.8088534465462744,0.8099341575802697,0.8090325724961417,0.04893350601196289,3.616195011138916,0.8026895487715272,0.8028198433420366,0.8037210665815795,0.8028198433420366,26
DecisionTreeClassifier,0.7129396474697425,0.712932351120091,0.7129372482831444,0.7129396474697425,23.2230140209198,0.017659616470336915,0.7094482857420192,0.7094516971279373,0.7094713176473064,0.7094516971279374,26
BaggingClassifier,0.7734546340670945,0.7733095364582151,0.7744102312613722,0.7734546340670945,148.19949193000792,0.07984662055969238,0.7639925954937926,0.7642471714534377,0.7652696774214286,0.7642471714534377,26
RandomForestClassifier,0.8063520428884737,0.8060881374118579,0.8077095148669943,0.8063520428884737,53.927755165100095,0.18087682723999024,0.8026607795742157,0.8028894691035683,0.8044197188188391,0.8028894691035683,26
ExtraTreesClassifier,0.8100073105352936,0.809797374631629,0.8110959553478252,0.8100073105352936,10.150669240951538,0.25481181144714354,0.8083048109049609,0.8084943429068755,0.8098438643215486,0.8084943429068755,26
AdaBoostClassifier,0.7330842336122168,0.7327641456596752,0.7339355846848526,0.7330842336122168,81.76313052177429,0.1745931625366211,0.7314257360174973,0.7317667536988686,0.7330640946493701,0.7317667536988686,26
GradientBoostingClassifier,0.7679311185118999,0.767234112778915,0.7707129241986762,0.7679311185118999,420.12887597084045,0.034531354904174805,0.7672254171219449,0.7678328981723238,0.7708574168880706,0.7678328981723238,26
